"country_code","region_name","iata","icao","airport","latitude","longitude"
"IN","Gujarat","IXK","VAKS","Keshod Airport","21.31710052","70.270401"
"IN","Karnataka","MYQ","VOMY","Mysore Airport (Mandakalli Airport)","12.23","76.655833"
"IN","Punjab","IXP","VIPK","Pathankot Airport","32.233611","75.634444"
"IN","Jharkhand","IXR","VERC","Birsa Munda Airport","23.31430054","85.32170105"
"IN","Gujarat","BFR","KBFR","Virgil I. Grissom Municipal Airport","38.84000015","-86.44539642"
"IN","Gujarat","MGC","KMGC","Michigan City Municipal Airport","41.70330048","-86.82119751"
"IN","Assam","IXS","VEKU","Silchar Airport (Kumbhirgram Air Force Base)","24.91290092","92.97869873"
"IN","Assam","JRH","VEJT","Jorhat Airport (Rowriah Airport)","26.73150063","94.17549896"
"IN","Arunachal Pradesh","IXT","VEPG","Pasighat Airport","28.06609917","95.33560181"
"IN","Andhra Pradesh","CDP","VOCP","Kadapa Airport","14.51","78.772778"
"IN","Rajasthan","BKB","VIBK","Nal Airport","28.07060051","73.2071991"
"IN","Gujarat","LAF","KLAF","Purdue University Airport","40.41230011","-86.93689728"
"IN","Manipur","IMF","VEIM","Imphal International Airport (Tulihal Airport)","24.76000023","93.896698"
"IN","Gujarat","CLU","KBAK","Columbus Municipal Airport","39.26190186","-85.89630127"
"IN","Kerala","COK","VOCI","Cochin International Airport (Nedumbassery Airport)","10.152","76.401901"
"IN","Gujarat","LPO","KPPO","La Porte Municipal Airport","41.57249832","-86.73449707"
"IN","Jammu and Kashmir","IXL","VILH","Kushok Bakula Rimpochee Airport","34.13589859","77.54650116"
"IN","Andhra Pradesh","VTZ","VEVZ","Visakhapatnam Airport","17.72120094","83.22450256"
"IQ","An Najaf","NJF","ORNI","Al Najaf International Airport","31.989853","44.404317"
"IQ","Baghdad","BGW","ORBI","Baghdad International Airport","33.26250076","44.23460007"
"IQ","Kirkuk","KIK","ORKK","Kirkuk Airport","35.4695015","44.34889984"
"IQ","Al Anbar","IQA","ORAA","Al Asad Airbase","33.78559875","42.44120026"
"IQ","Ninawa","OSM","ORBM","Mosul International Airport","36.305801","43.1474"
"IQ","Dahuk","BMN","ORBB","Bamarni Airport","37.09880066","43.26660156"
"IQ","Ninawa","RQW","","Qayyarah Airfield West","35.76720047","43.12509918"
"IQ","Al Anbar","TQD","ORAT","Al-Taqaddum Air Base","33.33810043","43.5970993"
"IQ","Al Basrah","BSR","ORMM","Basra International Airport","30.54910088","47.66210175"
"IQ","Arbil","EBL","ORER","Erbil International Airport","36.23759842","43.96319962"
"IQ","Arbil","ISU","ORSU","Sulaimaniyah International Airport","35.5617485","45.31673813"
"IR","Semnan","SNX","OIIS","Semnan Municipal Airport","35.591099","53.495098"
"IR","Hamadan","NUJ","OIHS","Hamedan Air Base (Nogeh Airport)","35.2117","48.6533"
"IR","Bushehr","KHK","OIBQ","Kharg Airport","29.26029968","50.32389832"
"IR","Azarbayjan-e Gharbi","KHY","OITK","Khoy Airport","38.42750168","44.97359848"
"IR","Kerman","RJN","OIKR","Rafsanjan Airport","30.29770088","56.05110168"
"IR","Hormozgan","KIH","OIBK","Kish International Airport","26.52619934","53.98020172"
"IR","Azarbayjan-e Sharqi","TBZ","OITT","Tabriz International Airport","38.13389969","46.23500061"
"IR","Khorasan-e Razavi","MHD","OIMM","Mashhad International Airport (Shahid Hashemi Nejad Airport)","36.23519897","59.64099884"
"IR","Hormozgan","BND","OIKB","Bandar Abbas International Airport","27.21829987","56.37779999"
"IR","Tehran","IKA","OIIE","Tehran Imam Khomeini International Airport","35.41609955","51.15219879"
"IR","Golestan","KLM","OINE","Kalaleh Airport","37.38330078","55.45199966"
"IR","Sistan va Baluchestan","VOH","FMNV","Vohemar Airport","-13.37580013","50.00279999"
"IR","Ilam","IIL","OICI","Ilam Airport","33.58660126","46.40480042"
"IR","Sistan va Baluchestan","IHR","OIZI","Iranshahr Airport","27.23609924","60.72000122"
"IR","Bushehr","KNR","OIBJ","Jam Airport","27.82049942","52.35219955"
"IR","Sistan va Baluchestan","ZAH","OIZH","Zahedan Airport","29.47570038","60.90620041"
"IR","Esfahan","IFN","OIFM","Isfahan International Airport (Shahid Beheshti Int'l)","32.75080109","51.86130142"
"IR","Khuzestan","ABD","OIAA","Abadan International Airport","30.37109947","48.22829819"
"IR","Fars","LRR","OISL","Larestan International Airport","27.67469978","54.38330078"
"IR","Azarbayjan-e Gharbi","TIA","LATI","Tirana International Airport","41.41469955","19.72060013"
"IR","Esfahan","IFH","OIFE","Hesa Air Base","32.92890167","51.56110001"
"IR","Azarbayjan-e Sharqi","ACP","OITM","Sahand Airport","37.34799957","46.12789917"
"IR","Sistan va Baluchestan","ACZ","OIZB","Zabol Airport","31.09830093","61.54389954"
"IR","Hormozgan","BDH","OIBL","Bandar Lengeh Airport","26.53199959","54.82479858"
"IR","Ardabil","ADU","OITL","Ardabil Airport","38.32569885","48.42440033"
"IR","Hormozgan","AEU","OIBA","Abu Musa Airport","25.8757","55.033001"
"IR","Mazandaran","NSH","OINN","Noshahr Airport","36.66329956","51.46469879"
"IR","Sistan va Baluchestan","DOA","","Doany Airport","-14.36810017","49.51079941"
"IR","Sistan va Baluchestan","ZWA","FMND","Andapa Airport","-14.65170002","49.62060165"
"IR","Khorasan-e Razavi","AFZ","OIMS","Sabzevar Airport","36.16809845","57.59519958"
"IR","Semnan","RUD","OIMJ","Shahroud Airport","36.4253006","55.10419846"
"IR","Hormozgan","LVP","OIBV","Lavan Airport","26.81030083","53.35630035"
"IR","Hormozgan","SXI","OIBS","Sirri Island Airport","25.90889931","54.53939819"
"IR","Tehran","THR","OIII","Mehrabad International Airport","35.68920135","51.31340027"
"IR","Khuzestan","MRX","OIAM","Mahshahr Airport","30.55620003","49.15190125"
"IR","Fars","LFM","OISR","Lamerd Airport","27.37269974","53.18880081"
"IR","Markazi","AJK","OIHR","Arak Airport","34.13809967","49.84730148"
"IR","Khuzestan","AKW","OIAG","Aghajari Airport","30.7444","49.6772"
"IR","Sistan va Baluchestan","AMB","FMNE","Ambilobe Airport","-13.18840027","48.98799896"
"IR","Sistan va Baluchestan","ZBR","OIZC","Konarak Airport","25.44330025","60.38209915"
"IR","Sistan va Baluchestan","ANM","FMNH","Antsirabato Airport","-14.99940014","50.32020187"
"IR","Hormozgan","GSM","OIKQ","Dayrestan Airport (Qeshm International Airport)","26.754639","55.902353"
"IR","Khuzestan","AWZ","OIAW","Ahvaz International Airport","31.33740044","48.76200104"
"IR","Khuzestan","DEF","OIAD","Dezful Airport","32.434399","48.397598"
"IR","Yazd","AZD","OIYY","Shahid Sadooghi Airport","31.9048996","54.2765007"
"IR","Azarbayjan-e Gharbi","IMQ","OITU","Maku International Airport","39.330002","44.43"
"IR","Bushehr","IAQ","OIBH","Bahregan Airport","29.84","50.2727778"
"IR","Fars","JAR","OISJ","Jahrom Airport","28.58670044","53.57910156"
"IR","Khorasan-e Jonubi","TCX","OIMT","Tabas Airport","33.6678009","56.8927002"
"IR","Mazandaran","SRY","OINZ","Dasht-e Naz Airport","36.63579941","53.1935997"
"IR","Khorasan-e Razavi","CKT","OIMC","Sarakhs Airport","36.50120163","61.06489944"
"IR","Kohgiluyeh va Bowyer Ahmad","GCH","OIAH","Gachsaran Airport","30.33760071","50.82799912"
"IR","Golestan","GBT","OING","Gorgan Airport","36.90940094","54.40129852"
"IR","Fars","SYZ","OISS","Shiraz International Airport (Shahid Dastghaib Int'l)","29.53919983","52.58980179"
"IR","Fars","FAZ","OISF","Fasa Airport","28.89179993","53.72330093"
"IR","Qazvin","GZW","OIIK","Qazvin Airport","36.240101","50.0471"
"IR","Hamadan","HDM","OIHH","Hamadan Airport","34.86920166","48.55250168"
"IR","Hormozgan","HDR","OIKP","Havadarya Airport","27.1583004","56.17250061"
"IR","Azarbayjan-e Gharbi","HGE","SVHG","Higuerote Airport","10.462474","-66.092779"
"IR","Khuzestan","OMI","OIAJ","Omidiyeh Air Base","30.83519936","49.53490067"
"IR","Azarbayjan-e Gharbi","OMH","OITR","Urmia Airport","37.66809845","45.06869888"
"IR","Alborz","PYK","OIIP","Payam International Airport","35.77610016","50.8266983"
"IR","Sistan va Baluchestan","IVA","FMNJ","Ambanja Airport","-13.484816","48.632702"
"IR","Zanjan","JWN","OITZ","Zanjan Airport","36.77370071","48.3594017"
"IR","Kerman","SYJ","OIKY","Sirjan Airport","29.55089951","55.67269897"
"IR","Kerman","JYR","OIKJ","Jiroft Airport","28.7269001","57.67029953"
"IR","Chahar Mahal va Bakhtiari","CQD","OIFS","Shahrekord Airport","32.29719925","50.84220123"
"IR","Gilan","RAS","OIGG","Rasht Airport","37.323333","49.617778"
"IR","Khorasan-e Jonubi","XBJ","OIMB","Birjand International Airport","32.89810181","59.26610184"
"IR","Kordestan","SDG","OICS","Sanandaj Airport","35.2458992","47.00920105"
"IR","Sistan va Baluchestan","SVB","FMNS","Sambava Airport","-14.27859974","50.17470169"
"IR","Kerman","BXR","OIKM","Bam Airport","29.08419991","58.45000076"
"IR","Mazandaran","RZR","OINR","Ramsar International Airport","36.90990067","50.67959976"
"IR","Kohgiluyeh va Bowyer Ahmad","YES","OISY","Yasuj Airport","30.70050049","51.54510117"
"IR","Bushehr","BUZ","OIBB","Bushehr Airport","28.94479942","50.83459854"
"IR","Kerman","KER","OIKK","Kerman Airport","30.27440071","56.9510994"
"IR","Bushehr","PGU","OIBP","Persian Gulf Airport","27.379601","52.737701"
"IR","Khorasan-e Shomali","BJB","OIMN","Bojnord Airport","37.49300003","57.30820084"
"IR","Kermanshah","KSH","OICC","Shahid Ashrafi Esfahani Airport (Kermanshah Airport)","34.34590149","47.15810013"
"IR","Ardabil","PFQ","OITP","Parsabad-Moghan Airport","39.60359955","47.88150024"
"IR","Mazandaran","BSM","OINJ","Bishe Kola Air Base","36.65510178","52.34960175"
"IR","Sistan va Baluchestan","NOS","FMNN","Fascene Airport","-13.31210041","48.31480026"
"IR","Sistan va Baluchestan","DIE","FMNA","Arrachart Airport","-12.34939957","49.29169846"
"IR","Bushehr","KHA","OITH","Khaneh Airport (Piranshahr Airport)","36.73334122","45.15000153"
"IR","Lorestan","KHD","OICK","Khorramabad Airport","33.4353981","48.28290176"
"IS","Nordurland eystra","AEY","BIAR","Akureyri Airport","65.66000366","-18.0727005"
"IS","Nordurland eystra","RFN","BIRG","Raufarhofn Airport","66.40640259","-15.91829967"
"IS","Nordurland eystra","GRY","BIGR","Grimsey Airport","66.5458","-18.0173"
"IS","Nordurland eystra","EGS","BIEG","Egilsstaoir Airport","65.28330231","-14.40139961"
"IS","Austurland","HFN","BIHN","Hornafjorour Airport","64.295601","-15.2272"
"IS","Nordurland vestra","PFJ","BIPA","Patreksfjorour Airport","65.555801","-23.965"
"IS","Nordurland eystra","BXV","BIBV","Breiodalsvik Airport","64.79000092","-14.02280045"
"IS","Nordurland eystra","HZK","BIHU","Husavik Airport","65.952301","-17.426001"
"IS","Nordurland vestra","SAK","BIKR","Sauoarkrokur Airport","65.73169708","-19.57279968"
"IS","Sudurland","VEY","BIVM","Vestmannaeyjar Airport","63.42430115","-20.27890015"
"IS","Hofudborgarsvaedi","RKV","BIRK","Reykjavik Airport","64.12999725","-21.94059944"
"IS","Nordurland eystra","MVA","BIRL","Myvatn Airport","65.65579987","-16.91810036"
"IS","Austurland","DJU","BIDV","Djupivogur Airport","64.64420319","-14.28279972"
"IS","Nordurland vestra","BLO","BIBL","Blonduos Airport","65.64499664","-20.28750038"
"IS","Sudurland","KEF","BIKF","Keflavik International Airport","63.98500061","-22.60560036"
"IS","Vestfirdir","FLI","","Holt Airport","66.01418043","-23.4416914"
"IS","Nordurland eystra","OPA","BIKP","Kopasker Airport","66.31079865","-16.4666996"
"IS","Vestfirdir","IFJ","BIIS","Isafjorour Airport","66.05809784","-23.13529968"
"IS","Sudurnes","TEY","BITE","Thingeyri Airport","65.87030029","-23.55999947"
"IS","Vesturland","GUU","BIGF","Grundarfjorour Airport","64.99140167","-23.22470093"
"IS","Nordurland eystra","OFJ","BIOF","Olafsfjorour Airport","66.08329773","-18.66670036"
"IS","Nordurland eystra","VPN","BIVO","Vopnafjorour Airport","65.72059631","-14.85060024"
"IS","Nordurland eystra","FAS","BIFF","Faskruosfjorour Airport","64.93170166","-14.06060028"
"IS","Vestfirdir","HVK","BIHK","Holmavik Airport","65.70469666","-21.69639969"
"IS","Sudurland","FAG","BIFM","Fagurholsmyri Airport","63.87469864","-16.64109993"
"IS","Austurland","BGJ","BIBF","Borgarfjorour Eystri Airport","65.5164032","-13.80500031"
"IS","Nordurland eystra","THO","BITN","Thorshofn Airport","66.21849823","-15.3355999"
"IS","Nordurland eystra","NOR","BINF","Norofjorour Airport","65.13189697","-13.74639988"
"IS","Nordurland vestra","OLI","BIRF","Rif Airport","64.91139984","-23.82309914"
"IS","Nordurland eystra","BJD","BIBK","Bakkafjorour Airport","66.02189636","-14.82439995"
"IS","Vestfirdir","GJR","BIGJ","Gjogur Airport","65.99530029","-21.32690048"
"IS","Hofudborgarsvaedi","REK","","metropolitan area1","64.130169","-21.932532"
"IS","Vesturland","SYK","BIST","Stykkisholmur Airport","65.05809784","-22.7942009"
"IS","Nordurland vestra","BIU","BIBD","Bildudalur Airport","65.64129639","-23.5461998"
"IS","Vestfirdir","RHA","BIRE","Reykholar Airport","65.45262909","-22.20611572"
"IS","Nordurland eystra","SIJ","BISI","Siglufjorour Airport","66.133301","-18.9167"
"IT","Lazio","ROM","","metropolitan area3","41.902783","12.496366"
"IT","Toscana","SAY","LIQS","Siena-Ampugnano Airport","43.256302","11.255"
"IT","Sardegna","TTB","LIET","Tortoli Airport (Arbatax Airport)","39.9188","9.68298"
"IT","Piemonte","TRN","LIMF","Turin Airport (Caselle Airport)","45.200802","7.64963"
"IT","Friuli-Venezia Giulia","AVB","LIPA","Aviano Air Base","46.031898","12.596503"
"IT","Veneto","TSF","LIPH","Treviso-Sant'Angelo Airport","45.648399","12.1944"
"IT","Sardegna","FNU","LIER","Oristano-Fenosu Airport","39.895308","8.642661"
"IT","Lombardia","MIL","","metropolitan area1","45.463611","9.188056"
"IT","Veneto","BLX","LIDB","Belluno Airport","46.166549","12.250389"
"IT","Veneto","VCE","LIPZ","Venice Marco Polo Airport","45.505299","12.3519"
"IT","Piemonte","CUF","LIMZ","Cuneo International Airport","44.547001","7.62322"
"IT","Valle d'Aosta","AOT","LIMW","Aosta Valley Airport","45.738499","7.36872"
"IT","Toscana","GRS","LIRS","Grosseto Airport","42.759701","11.0719"
"IT","Emilia-Romagna","BLQ","LIPE","Bologna Guglielmo Marconi Airport","44.5354","11.2887"
"IT","Veneto","VRN","LIPX","Verona Villafranca Airport","45.395699","10.8885"
"IT","Lombardia","MXP","LIMC","Milan-Malpensa A","45.6306","8.72811"
"IT","Puglia","BDS","LIBR","Brindisi - Salento Airport","40.6576","17.947001"
"IT","Lombardia","BGY","LIME","Il Caravaggio International Airport (Orio al Serio Airport)","45.673901","9.70417"
"IT","Friuli-Venezia Giulia","UDN","LIPD","Campoformido Airport","46.0322","13.1868"
"IT","Lombardia","VBS","LIPO","Brescia Airport (Gabriele D'Annunzio Airport)","45.428902","10.3306"
"IT","Liguria","ALL","LIMG","Albenga Airport","44.050598","8.12743"
"IT","Emilia-Romagna","PMF","LIMP","Parma Airport (Giuseppe Verdi Airport)","44.824501","10.2964"
"IT","Sicilia","PMO","LICJ","Falcone-Borsellino Airport (Punta Raisi Airport)","38.175999","13.091"
"IT","Calabria","CRV","LIBC","Crotone Airport (Sant'Anna Airport)","38.9972","17.0802"
"IT","Sardegna","DCI","LIED","Decimomannu Air Base","39.354198","8.97248"
"IT","Emilia-Romagna","RAN","LIDR","Ravenna Airport","44.36391","12.224978"
"IT","Trentino-Alto Adige","BZO","LIPB","Bolzano Airport","46.460201","11.3264"
"IT","Sicilia","PNL","LICG","Pantelleria Airport","36.816502","11.9689"
"IT","Sardegna","CAG","LIEE","Cagliari Elmas Airport","39.251499","9.05428"
"IT","Emilia-Romagna","FRL","LIPK","Forli International Airport (Luigi Ridolfi Airport)","44.194801","12.0701"
"IT","Sicilia","NSY","LICZ","Naval Air Station Sigonella","37.401699","14.9224"
"IT","Toscana","EBA","LIRJ","Marina di Campo Airport","42.7603","10.2394"
"IT","Campania","QSR","LIRI","Salerno Costa d'Amalfi Airport (Pontecagnano Airport)","40.620399","14.9113"
"IT","Abruzzo","QAQ","LIAP","L'Aquila-Preturo Airport","42.379902","13.3092"
"IT","Friuli-Venezia Giulia","TRS","LIPQ","Trieste - Friuli Venezia Giulia Airport","45.827499","13.4722"
"IT","Sicilia","LMP","LICD","Lampedusa Airport","35.497898","12.6181"
"IT","Toscana","PSA","LIRP","Pisa International Airport (Galileo Galilei Airport)","43.683899","10.3927"
"IT","Campania","NAP","LIRN","Naples International Airport","40.886002","14.2908"
"IT","Sicilia","CIY","LICB","Comiso Airport","36.994601","14.607182"
"IT","Marche","AOI","LIPY","Ancona Falconara Airport","43.616299","13.3623"
"IT","Abruzzo","PSR","LIBP","Abruzzo Airport","42.431702","14.1811"
"IT","Veneto","VIC","LIPT","Vicenza Airport","45.573399","11.5295"
"IT","Calabria","SUF","LICA","Lamezia Terme International Airport","38.905399","16.2423"
"IT","Liguria","GOA","LIMJ","Genoa Cristoforo Colombo Airport","44.4133","8.8375"
"IT","Puglia","FOG","LIBF","Foggia Gino Lisa Airport","41.432899","15.535"
"IT","Calabria","REG","LICR","Reggio di Calabria Airport","38.071201","15.6516"
"IT","Puglia","TAR","LIBG","Taranto-Grottaglie Airport","40.517502","17.4032"
"IT","Sardegna","OLB","LIEO","Olbia Costa Smeralda Airport","40.898701","9.51763"
"IT","Puglia","LCC","LIBN","Galatina Air Base","40.239201","18.133301"
"IT","Umbria","PEG","LIRZ","Perugia San Francesco d'Assisi - Umbria International Airport","43.095901","12.5132"
"IT","Emilia-Romagna","RMI","LIPR","Federico Fellini International Airport","44.020302","12.6117"
"IT","Lazio","FCO","LIRF","Leonardo da Vinci-Fiumicino Airport","41.8002778","12.2388889"
"IT","Toscana","FLR","LIRQ","Florence Airport","43.810001","11.2051"
"IT","Lazio","CIA","LIRA","Ciampino-G. B. Pastine International Airport","41.7994","12.5949"
"IT","Sicilia","CTA","LICC","Catania-Fontanarossa Airport","37.466801","15.0664"
"IT","Puglia","BRI","LIBD","Bari Karol Wojtyla Airport","41.138901","16.760599"
"IT","Sicilia","TPS","LICT","Vincenzo Florio Airport","37.9114","12.488"
"IT","Toscana","LCV","LIQL","Lucca-Tassignano Airport","43.825825","10.577928"
"IT","Sardegna","AHO","LIEA","Alghero-Fertilia Airport","40.632099","8.29077"
"IT","Lombardia","LIN","LIML","Linate Airport","45.445099","9.27674"
"JM","Kingston","KTP","MKTP","Tinson Pen Aerodrome","17.98859978","-76.82379913"
"JM","Westmoreland","NEG","MKNG","Negril Aerodrome","18.34280014","-78.33209991"
"JM","Portland","POT","MKKJ","Ken Jones Aerodrome","18.19879913","-76.53450012"
"JM","Saint James","MBJ","MKJS","Sangster International Airport","18.50370026","-77.91339874"
"JM","Saint Mary","OCJ","MKBS","Ian Fleming International Airport","18.4041996","-76.96900177"
"JM","Saint Andrew","KIN","MKJP","Norman Manley International Airport","17.93569946","-76.78749847"
"JO","Madaba","AMM","OJAI","Queen Alia International Airport","31.72260094","35.99319839"
"JO","Al 'Asimah","ADJ","OJAM","Amman Civil Airport (Marka International Airport)","31.97270012","35.99160004"
"JO","Ma'an","MPQ","OJMN","Ma'an Airport","30.16667","35.783333"
"JO","Al 'Aqabah","AQJ","OJAQ","King Hussein International Airport","29.61160088","35.01810074"
"JO","Al Mafraq","OMF","OJMF","King Hussein Air Base","32.3564","36.259201"
"JP","Aomori","HHE","RJSH","JMSDF Hachinohe Air Base","40.5564003","141.4660034"
"JP","Kagoshima","TNE","RJFG","New Tanegashima Airport","30.60510063","130.9909973"
